"Topic_code","Topic_desc","DataSet_code","DataSet_desc","Reporter_code","Reporter_desc","Flow_code","Flow_desc","Indicator_code","Indicator_desc","Partner_code","Partner_desc","Unit_code","Unit_desc","Year","Value","Value_flag","Notes_Export"
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",1995,7560036864," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",1996,8260561920," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",1997,10003606528," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",1998,12075319296," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",1999,14379534336," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2000,19221071872," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2001,19147083776," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2002,18165317632," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2003,15724990934," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2004,19822803610," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2005,24186426167," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2006,32145127277," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2007,34192728197," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2008,44181991000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2009,37005119000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2010,42344774000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2011,38469474673," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2012,39543955000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2013,40298037000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2014,38850630000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2015,38864864000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTTL","   Telecommunications equipment","WL","World","UC","US dollar at current prices",2016,35499303000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",1992,744022016," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",1993,671102976," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",1994,918275980," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",1995,1132184960," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",1996,1875007872," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",1997,1869334784," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",1998,2071085440," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",1999,2344756736," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2000,3064366336," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2001,2045090304," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2002,1891633792," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2003,2163931753," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2004,2523289596," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2005,2233439898," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2006,2158277995," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2007,1325889378," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2008,1825434000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2009,1758421000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2010,2137605000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2011,2630877584," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2012,2826020000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2013,2937505000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2014,2930272000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2015,3316586000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAMTOTIC","   Integrated circuits and electronic components","WL","World","UC","US dollar at current prices",2016,3315936000," ","Coverage: Includes processing zones" 
